курага,23
курдючное сало,20
курдючный жир,20
куриная ветчина,20
куриная кожа,20
куриная печень,20
куриное карпаччо,20
куриное филе,20
куриные бедра,20
куриные голени,20
куриные голени копченые,11
куриные грудки,20
куриные грудки вареные,20
куриные грудки копченые,20
куриные желудочки,11
куриные кости,20
куриные крылья,20
куриные окорочка,20
куриные окорочка копченые,20
куриные потрошки,20
куриные сердечки,20
куриный бульон,20
куриный паштет,20
куриный суповой набор,14
куриный фарш,20
курица,20
курица вареная,20
курица для жарки,14
курица копченая,20
курица тушка,20
куркума,20
куропатки,20
кускус,20
кускус жемчужный,9
кэроб,20
лаванда,20
лаванда сушеная,4
лавандовый краситель,29
лаваш,23
лаваш армянский,20
лаваш персидский круглый,20
лаваш тонкий,12
лавровые листья свежие,11
лавровый лист,20
лайм,20
лайм листья,11
лаймовая цедра,20
лаймовый сок,20
лангустины,11
лапша,20
лапша для лагмана,17
лапша ширатаки,20
лапша яичная в гнездах,11
латук,20
легкие,20
лед,20
леди-фиш тушка,11
лемонграсс (лимонное сорго),20
лен семена,20
лепешки,20
лепешки арабские,11
лесные орехи,20
лечо,20
ливер,20
ликер,20
ликер Alchermes,20
ликер Amaretto,20
ликер Baileys,20
ликер Cointreau,20
ликер кремовый,20
ликер сливочный,20
лимонад,20
лимонная кислота,20
лимонная цедра,20
лимонник стебель,20
лимонник ягоды,20
лимонные корочки засахаренные,20
лимонные цукаты,20
лимонный сок,20
лимонный уксус,20
лимонный экстракт,20
лимончелло,20
лимоны,20
лингвине,11
лисички,20
лисички сушеные,20
личи,11
личи компот,20
лобстер,20
лонган,20
лонгконг,11
лососевые молоки,20
лососевый фарш,20
лосось,20
лосось горячего копчения,20
лосось копченый,20
лосось свежесоленый,20
лосось свежий,20
лосось свежий филе,20
лосось слабосоленый,20
лосось стейки,20
лосось филе,20
лосось филе на коже,20
лосось холодного копчения,20
лосятина,14
лук белый,23
лук зеленый,20
лук красный,23
лук маринованный,20
луковая шелуха,20
луковый порошок,20
лук-порей,21
лук-резанец,23
лук репчатый,20
лук репчатый мелкий,20
лук салатный,11
лук сушеный,20
лук-шалот,20
лук-шалот красный,11
льняная мука,20
льняное масло,29
льняное семя,20
льняное семя молотое,20
любисток,20
маасдам,20
мадера,20
майонез,20
майонез домашний,20
майонез легкий,20
майонезный соус «Слобода» Постный,20
майонез оливковый,20
майонез «Слобода» Легкий,20
майонез «Слобода» На перепелиных яйцах,20
майонез «Слобода» Оливковый,20
майонез «Слобода» Провансаль,20
майонез «Слобода» С лимонным соком,20
майонез «Слобода» Сметанный,20
майоран,20
майоран свежий,23
майоран сушеный,20
мак,20
макаронные изделия,20
макаронные изделия мелкие,20
макароны,20
макароны-бабочки (farfalle),20
макароны-бабочки (farfalle) мини,20
макароны баветте,20
макароны-бантики,20
макароны букатини,20
макароны джильи,20
макароны диталони,20
макароны-звездочки,9
макароны орзо,20
макароны-ракушки (conchiglie),20
макароны-ракушки (conchiglie rigate),20
макароны-ракушки крупные,20
макароны рисони,20
макароны-рожки (pipe rigate),20
макароны-спиральки (fusilli),20
макароны-ушки (orecchiette),20
маккерончини,20
мак молотый,20
маковая масса,5
малина,20
малина замороженная,20
"малина, протертая с сахаром",9
малина сушеная,20
малиновое варенье,20
малиновое желе,20
малиновое пюре,20
малиновый джем,20
малиновый крем,20
малиновый сироп,29
малиновый соус,29
малиновый уксус,18
малиновый чай,20
манго,23
манговый сироп,18
манго консервированное,20
мангольд,20
мангустин,11
мандариновое пюре,20
мандариновые цукаты,20
мандариновый сок,20
мандарины,23
мандарины в собственном соку,20
манная крупа,20
маракуйя,20
маргарин,20
маргарин сливочный,20
мармелад,23
мармелад бутербродный,20
марсала,9
мартини,20
мартини красный,20
марципан,23
марципан зеленый,20
марципан розовый,20
маршмеллоу,20
маршмеллоу крем,20
маршмеллоу мини,20
маскарпоне,20
маслины,20
маслины без косточек,20
масло авокадо,20
масло виноградных косточек,20
масло грецкого ореха,29
масло для фритюра,20
масло кедрового ореха,20
маслята,20
мастика,20
мастика желатиновая,20
мастика шоколадная,20
матча,20
мафальдине,20
маца,20
мацони,20
маш,20
мед,20
мед акации,20
мед гречишный,20
мед жидкий,20
мед лавандовый,20
мелисса,20
меренги,11
мидии,20
мидии в раковинах,20
мидии в раковинах крупные черные,20
мидии в раковинах мелкие зеленые,20
мидии замороженные,11
мидии копченые в масле,20
микрозелень,21
миндаль,20
миндаль жареный,20
миндаль измельченный,20
миндальная масса,20
миндальная мука,20
миндальная паста,20
миндальная эссенция,20
миндальное масло,20
миндальное молоко,20
миндальное печенье,20
миндальное пралине,20
миндальные лепестки,20
миндальный ликер,20
миндальный сироп,20
миндальный экстракт,26
миндаль очищенный,20
миндаль рубленый,20
мини-кукуруза,11
минога,20
минтай,20
минтай печень,20
минтай филе,20
мисо-паста,20
мисо-суп,27
можжевельник ягоды,20
мойва,20
моллюски,20
молоко,20
"молоко 0,5%",20
"молоко 1,5%",20
"молоко 2,5%",20
"молоко 3,2%",20
"молоко 3,6%",20
молоко 4%,20
молоко 6%,20
молоко козье,20
молоко концентрированное,20
молоко рисовое,18
молоко сгущенное,20
молоко сгущенное вареное,25
молоко сгущенное с какао,20
молоко сухое,20
молоко сухое обезжиренное,25
молоко топленое,20
молочная смесь,20
молочные продукты,20
морепродукты,11
морковное пюре,20
морковь,20
морковь вареная,20
морковь крупная,20
морковь молодая,20
морковь по-корейски,20
морковь тертая,11
мороженое,23
мороженое ванильное,20
мороженое клубничное,20
мороженое лимонное,23
мороженое малиновое,20
мороженое пломбир,20
мороженое шоколадное,18
морошка,20
морские гребешки,14
морской коктейль,20
морской коктейль в масле,17
морской коктейль замороженный,20
морской черт,20
морской язык,20
морской язык филе,20
мортаделла,20
моцарелла,20
моцарелла для запекания,20
моцарелла для пиццы,20
моцарелла мини,20
моцарелла с травами,20
моцарелла шарик большой,20
мука,20
мука 1 сорт,20
мука 2 сорт,20
мука «Аладушкин»,20
мука грубого помола,20
мука для темпуры,20
мука из пророщенной пшеницы,25
мука манитоба,20
мука самоподнимающаяся,20
мука с отрубями,29
мука с семечками,20
мука хлебопекарная,20
мука цельнозерновая,20
мускат белый,18
мускатное вино,20
мускатный орех,20
мускатный орех молотый,20
мюсли,20
мягкий творог,20
мясной бульон,20
мясной фарш,20
мясо,20
мясо дикого кабана,20
мясо криля,20
мясо на косточке,14
мята,20
мята сушеная,20
мятный сироп,20
мятный шнапс,20
нардек,20
нектарины,11
нога ягненка без кости,20
нори,20
нуга,20
нуга с орехами,20
нут,20
нутелла,20
нут консервированный,20
нутовая мука,20
облепиха,20
облепиха замороженная,20
облепиховый сироп,9
овощи,20
овощная смесь,20
овощная смесь замороженная,20
овощная смесь замороженная для wok,20
овощная смесь по-китайски,20
овощной бульон,23
овсяная мука,20
овсяное молоко,9
овсяное печенье,20
овсяное толокно,20
овсяные зерна,20
овсяные отруби,20
овсяные хлопья,20
овсяные хлопья быстрого приготовления,20
огуречный рассол,9
огурцы,20
огурцы консервированные,11
огурцы малосольные,11
огурцы маринованные,7
огурцы свежие,20
огурцы соленые,20
одуванчики,20
окорок,20
окорок варено-копченый,20
окунь,20
окунь красный филе,20
окунь морской,20
окунь морской филе,20
окунь филе,20
оленина,20
оливки,20
оливки без косточек,20
оливки зеленые,23
оливки зеленые консервированные,7
оливки каламата,20
оливки консервированные,20
"оливки, фаршированные анчоусами",20
оливки черные,23
оливковая паста,20
оливковое масло,20
оливковое масло Extra Virgin,20
опунция плоды,20
опята,23
опята замороженные,20
опята маринованные,20
орегано,20
орегано свежий,20
орегано сушеный,20
орехи,20
орехи бразильские,20
орехи макадамия,20
орехи пекан,20
орехи пинии,20
ореховая крошка,9
ореховая паста,11
ореховое масло,25
ореховый ликер,18
ореховый соус,25
осетр,20
осетрина холодного копчения,20
осьминог,20
осьминоги консервированные,20
осьминоги мини,20
отруби,20
ошеек,20
пагр,20
пажитник,20
пажитник семена,20
палтус,20
пальмовое масло,20
пангасиус,20
панеттоне,11
Панифарин,20
панчетта,20
папайя,20
папайя консервированная в собственном соку,20
папоротник,20
папоротник соленый,17
паппарделле,20
паприка,20
паприка копченая,25
паприка красная,25
паприка красная молотая,20
паприка острая копченая,20
паприка сладкая,20
паприка сладкая копченая,20
паприка сладкая хлопьями,29
пармезан,20
паста,20
паста веджимайт,20
паста тахини,20
паста хариса,25
пастернак,20
пастила,20
пастила виноградная,20
патиссоны,20
патока,20
патока крахмальная,20
патока черная (меласса),20
пахта,20
паштет,20
пекарский порошок,20
пекарский порошок,29
пекорино,20
пектин,20
пеленгас,20
пельмени,20
пенне,20
пенне ригате,20
пеперончино,29
пеперончино молотый,4
переводной лист для шоколада,11
перепелки,15
перец,20
перец белый,20
перец белый горошком,23
перец белый молотый,20
перец белый свежемолотый,29
перец болгарский,20
перец болгарский желтый,20
перец болгарский зеленый,20
перец болгарский красный,20
перец горошком,20
перец горошком смесь,20
перец душистый,4
перец душистый горошком,20
перец душистый молотый,20
перец испанский острый,11
перец кайенский,20
перец кайенский красный,20
перец кайенский молотый,4
перец красный,20
перец красный горошком,20
перец красный жгучий,20
перец красный молотый,20
перец красный острый,20
перец красный острый молотый,23
перец красный хлопьями,4
перец лимонный,20
перец маринованный,20
перец острый,20
перец острый зеленый,11
перец острый молотый,4
перец падрон,20
перец пеперони,20
перец пеперони красный,11
перец розовый горошком,20
перец свежемолотый смесь,20
перец сенегальский,23
перец сладкий,20
перец сладкий желтый,20
перец сладкий зеленый,20
перец сладкий красный,20
перец сладкий красный маринованный,11
перец сладкий красный молотый,20
перец сладкий оранжевый,20
перец сладкий сушеный,20
перец сычуаньский,20
перец халапеньо,20
перец халапеньо маринованный,11
перец черный,25
перец черный горошком,23
перец черный молотый,20
перец черный свежемолотый,20
перец чили,20
перец чили зеленый,10
перец чили красный,10
перец чили маринованный,23
перец чили молотый,20
перец чили сухой,25
перец чили хлопьями,23
перец ямайский,20
перловая крупа,20
перловая мука,20
персики,20
персики консервированные,20
персики сушеные,21
персиковое пюре,20
персиковый джем,20
персиковый мармелад,25
персиковый сироп,18
персиковый сок,20
перцовая паста,29
петрушка,20
петрушка зелень,20
петрушка итальянская,6
петрушка корень,20
петрушка рубленая,20
петрушка сушеная,20
печень,20
печенье,23
печенье Oreo,20
печенье Амаретти,20
печенье бисквитное,20
печенье галетное,11
печенье «Дамские пальчики»,20
печенье песочное,20
печенье рассыпчатое,20
печенье Савоярди,20
печенье сахарное,20
печенье сладкое,20
печенье сухое,20
печенье шоколадное,20
печенье Юбилейное молочное,20
пиво,20
пиво имбирное,18
пиво нефильтрованное,20
пиво светлое,20
пиво темное,7
пикша,11
питы,23
повидло,20
подсолнечное масло,20
подсолнечные семечки,20
полба,20
полба недозрелая,20
полента,23
полента быстрого приготовления,9
помело,20
помидоры,20
помидоры бурые,20
помидоры вяленые,23
помидоры вяленые в масле,20
помидоры желтые,11
помидоры зеленые,14
помидоры консервированные,20
помидоры консервированные в собственном соку,20
помидоры консервированные в собственном соку с базиликом,20
помидоры протертые пассата,20
помидоры соленые,11
помидоры сушеные хлопьями,20
помидоры черри,20
помидоры черри желтые,20
попкорн,20
поросенок,14
портвейн,20
портобелло,20
портулак,20
посыпка кондитерская,23
почки,20
приправа 4 перца,20
приправа 5 специй (five spice),29
приправа для баранины,25
приправа для картофеля,20
приправа для курицы,20
приправа для макарон,23
приправа для маринования свинины,23
приправа для морепродуктов,23
приправа для мяса,20
приправа для паэльи,23
приправа для пиццы,29
приправа для плова,20
приправа для птицы,25
приправа для рыбы,20
приправа для салатов,23
приправа заатар,29
приправа креольская,25
приправа с сушеными грибами,29
приправы,20
прованские травы,20
проволоне,20
просекко,18
простокваша,20
протеин сывороточный,20
прошутто,20
пряники,20
пряничные специи,20
пряности,20
псиллиум,20
птитим,20
пудинг,20
пудинг ванильный,20
пудинг ванильный инстант,17
пудинг карамельный,20
пшеница,20
пшеничная крупа,20
пшеничная мука,20
пшеничная мука цельнозерновая,20
пшеничные зародыши,9
пшеничные отруби,20
пшеничные ростки,20
пшеничные хлопья,20
пшенные хлопья,25
пшено,20
пыльца цветочная,20
пюре,23
радиккио,11
разрыхлитель,20
раки,11
раковые шейки,20
раковые шейки в рассоле,20
рамбутан,20
рапаны,20
рапсовое масло,23
рассол,20
рассол от каперсов,25
рассол от оливок,25
растительное масло,20
растительное масло для жарки,20
растительное масло нерафинированное,9
растительное масло рафинированное,20
растительное молоко,9
ревень,20
реган,8
редис,20
редька,20
редька белая,11
редька зеленая,11
редька черная,11
репа,20
репа белая,11
ржаная закваска,20
ржаная закваска густая,20
ржаная мука,20
ржаные отруби,20
ригатони,20
рикотта,20
рикотта твердая,20
рис,20
рис арборио,20
рис басмати,20
рис бурый,20
рис бурый и дикий смесь,20
рис вареный,20
рис виола,20
рис девзира,20
рис дикий,20
рис дикий и золотистый смесь,20
рис длиннозерный,20
рис длиннозерный золотистый,20
рис для плова,20
рис для пудинга,20
рис для ризотто,20
рис для суши,20
рис жасминовый,20
рис золотистый,20
рис индика,20
рис италика,20
рис карнароли,20
рис красный,20
рис круглозерный,20
рис кубанский,20
рисовая бумага,20
рисовая лапша,20
рисовая мука,20
рисовое вино,29
рисовые хлопья,20
рисовые шарики воздушные,20
рисовый крахмал,25
рисовый уксус,23
рис пропаренный,20
рис пропаренный и дикий смесь,20
рис японика,20
рожь,20
розмарин,11
розмарин сушеный,23
розовая вода,20
розовые бутоны сушеные,20
розовые лепестки,20
розы,20
рокфор,20
ром,2
ромашка сушеная,20
ромовый экстракт,29
ром темный,20
ростбиф,20
рукола,20
рулька,23
рыба,20
рыба белая,20
рыба белая филе,20
рыба консервированная,7
рыба копченая,20
рыба копченая филе,20
рыба красная,20
рыба красная соленая,20
рыба красная филе,20
рыба-меч,20
рыба морская,20
рыба солнечник филе,11
рыба-соль,15
рыбное филе,20
рыбные консервы,20
рыбные кости,20
"рыбные обрезки, головы, плавники",23
рыбный бульон,20
рыбный соус,20
рыбный соус Nam Pla,20
рыбный соус тайский,20
рыбный фарш,20
рябина черноплодная,20
рябчик,20
ряженка,20
ряженка 4%,20
сайда,20
сайда филе,20
сайра,20
сайра консервированная,7
саке,25
салака,20
салат,20
салат айсберг,20
салат китайский,20
салат корн,6
салат кочанный,20
салат кучерявый,20
салат листовой,20
салатный микс,20
салат романо,20
салат фриссе,20
сало,20
смесь для кекса,11
сало копченое в перце,20
сало копченое с мясными прослойками,20
сало с мясными прослойками,20
сальник,20
сальса,20
сальса верде,29
салями,20
салями итальянская,20
сардельки,20
сардельки копченые,20
сардинки маленькие,11
сардины,20
сардины в масле,7
сахар,20
сахар ванильный,20
сахар демерара,20
сахар жемчужный,20
сахар коричневый,20
сахар коричневый крупнокристаллический,20
сахар мусковадо,21
сахарная пудра,20
сахарная пудра апельсиновая,20
сахарная пудра ванильная,20
сахарные жемчужинки,20
сахарные кондитерские украшения,21
сахарный песок,20
сахарный песок крупный,20
сахарный песок мелкий,20
сахарный сироп,20
сахар пальмовый,20
сахар-рафинад,20
сахар-рафинад с корицей,20
сахар тростниковый,20
сванская соль,20
свекла,20
свекла вареная,20
свекольная ботва,20
свекольные листья,20
свиная вырезка,20
свиная голова,20
свиная грудинка,20
свиная корейка,20
свиная корейка копченая,20
свиная корейка на кости,20
свиная лопатка варено-копченая,20
свиная мякоть,20
свиная пашина,14
свиная печень,20
свиная рулька,23
свиная рулька варено-копченая,20
свиная рулька копченая,20
свиная шейка,22
свинина,20
свинина вареная,20
свинина нежирная,20
свинина с жирком,20
свиное сердце,20
свиное филе,20
свиной подчеревок,20
свиной фарш,20
свиной язык,20
свиные котлеты на косточке,11
свиные легкие,20
свиные ножки,20
свиные отбивные,20
свиные отбивные на косточке,20
свиные ребра,20
свиные уши,11
свиные щечки,11
свити,20
сельдерей,20
сельдерей зелень,20
сельдерей корень,20
сельдерей корень сушеный,23
сельдерейная соль,20
сельдерей семена,29
сельдерей стебли,20
сельдь,20
сельдь слабосоленая,20
сельдь соленая,11
сельдь филе,20
семга,20
семга копченая,20
семга свежая,20
семга соленая,20
семга филе на коже,20
семечки,20
семечки смесь,25
семолина,20
сервелат варено-копченый,20
сибас,20
сидр,20
сироп,20
сироп от консервированных груш,20
сироп от консервированных персиков,25
сироп топинамбура,9
скумбрия,23
скумбрия свежая,20
скумбрия филе,20
скумбрия холодного копчения,20
сливки,17
сливки 10-20%,20
сливки 15%,20
сливки 20%,20
сливки 33-35%,20
сливки жирные,20
сливки кондитерские,20
сливовая паста,20
сливовое варенье,20
сливовое вино,20
сливовый джем,20
сливовый ликер,25
сливовый соус,20
сливочное масло,20
сливы,14
сливы замороженные,20
смалец,20
смесь для оладий,20
смесь для хлеба 8 злаков,20
сметана,20
сметана 10%,20
сметана 15%,29
сметана 18%,20
сметана 20%,20
сметана 25%,20
сметана 30%,20
сметана 35%,20
сметана жирная,20
сметана нежирная,20
сметана некислая,20
смородина сушеная,20
смородиновые листья,20
сморчки сухие,20
снежок,1
сныть,20
сода,20
соевая мука,20
соевое масло,20
соевое молоко,20
соевые ростки,20
соевый соус,20
сок,20
сок из красных апельсинов,18
сок мультивитаминный,18
сок юзу,18
солод,29
солод жидкий,20
солодовый экстракт,20
солод темный,20
соломка,20
соль,20
соль гималайская,20
соль крупного помола,20
соль морская,20
сом филе,20
сосиски,20
сосиски из куриного фарша,11
сосиски копченые,20
соус,20
соус black bean,25
соус sambal oelek,29
соус барбекю,20
соус краснодарский,20
соус красный острый,20
соус мирин,23
соус наршараб,20
соус острый,20
соус песто,23
соус сацебели,20
соус табаско,26
соус терияки,20
соус ткемали,9
соус ткемали благородный,20
соус ткемали ранний,25
соус устричный,29
соус чили,20
соус чили сладкий,29
соус экзотический,20
соя,20
спагетти,20
спагетти № 3,20
спагетти № 5,20
спагетти лунги,20
спаржа,14
спаржа белая,20
спаржа зеленая,20
спаржа молодая,20
спек,20
спельта,9
спельтовая (полбяная) мука,20
специи,20
спирт,20
спирулина порошок,20
спред,20
ставрида,20
стейк семги,11
стейк семги,20
стеклянная лапша,20
страчателла,20
судак,20
судак филе,20
судак филе на коже,20
сулугуни,20
сулугуни копченый,20
сумах,20
суповой набор,20
сухари,23
сухари белые,20
сухари молотые,20
сухари панировочные,20
сухари ржаные,20
сухарная крошка,20
сухофрукты,20
сухофрукты тропические,23
сушки,20
сыворотка,20
сыр,20
сыр tete de moine,20
сыр Австрия блю,20
сыр адыгейский,20
сыр бри,20
сыр буко,20
сыр гауда,20
сыр гойя,20
сыр голландский,20
сыр голубой,20
сыр гравьера,20
сыр джугас,20
сыр домашний,20
сыр дорблю,20
сыр имеретинский,20
сыр кефалотири,20
сырки творожные,20
сыр козий мягкий,20
сыр козий твердый,20
сыр колбасный,20
сыр копченый,20
сыр коттедж,20
сыр Маскарпоне,20
сыр мраморный,20
сыр мягкий,23
сыр овечий,20
сыр панир,20
сыр пеше миньон,20
сыр плавленый,20
утиная грудка,20
сыр плавленый шоколадный,20
сыр пластинками,20
сыр полутвердый,20
сыр провола,20
сыр российский,20
сыр скаморца,20
сыр скаморца копченый,20
сыр сливочный,20
сыр с плесенью,20
сыр с плесенью мягкий,20
сыр твердый,20
сыр филадельфия,20
сыр фонтина,20
сыр хаварти,20
сыр швейцарский,20
сычужный фермент,29
таледжо,20
тальолини,20
тальятелле,20
тальятелле-гнезда,11
тамаринд,11
тамариндовая паста,29
тапиока,20
тарталетки,23
тартар,25
тархун,20
творог,20
творог 18%,20
творог 2%,20
творог 5%,20
творог 9%,20
творог жирный,20
творог зерненый,20
творог обезжиренный,20
творожная масса,20
творожная паста,20
творожный сыр,20
творожный сыр соленый,20
творожок клубничный,20
текила,9
телятина,23
телятина вареная,20
телячий фарш,20
телячьи отбивные на косточке,11
телячьи шницели,11
телячьи эскалопы,20
телячья вырезка,20
телячья печень,20
телячья щека,11
тесто бездрожжевое,20
тесто готовое,20
тесто для вонтонов,20
тесто для пиццы,11
тесто дрожжевое,23
тесто катаифи,20
тесто макаронное,20
тесто макаронное для лазаньи,20
тесто пельменное,20
тесто песочное,23
тесто пресное,20
тесто пряничное,20
тесто слоеное,20
тесто слоеное бездрожжевое,23
тесто слоеное дрожжевое,14
тесто фило,20
тилапия,20
тилапия филе,20
тильзитер,20
тимьян,21
тимьян лимонный,8
тимьян свежий,23
тимьян сушеный,20
ткемали,20
тмин,20
тмин молотый,20
томатная паста,20
томатное пюре,20
томатный концентрат,20
томатный порошок,20
томатный сок,20
томатный соус,20
томатный соус итальянский,20
томатный соус острый,20
томатный соус с базиликом,20
тоник,2
топинамбур,20
топленое масло,20
тортильи,23
тортильони,20
тофу,20
травы ароматные,20
травы пряные с перцем,29
травы сухие,20
треска,20
треска печень,20
треска филе,20
трюфель,20
трюфельная крошка,20
трюфельное масло,25
трюфель черный,11
тунец,23
тунец консервированный,20
тунец филе,20
тушенка,20
тыква,20
тыквенное масло,11
тыквенное пюре,20
тыквенные семечки,20
тюлька свежая,20
угорь,20
угорь копченый,20
угурт,20
укроп,20
укропное семя,29
укроп свежий,20
укроп сушеный,20
уксус,20
уксус 9%,20
уксус из сидра,25
уксусная эссенция,20
уксус столовый,20
улитки,20
улитки виноградные,11
урюк,20
устрицы,20
утиная печень,20
утиное филе,20
утиные бедрышки,20
утиные ножки,23
утка,23
утка печеная,20
утка тушка,15
уцхо-сунели,20
фазан,20
фарш (баранина и говядина),20
фарш (свинина и курица),20
фасоль,20
фасоль белая,20
фасоль белая консервированная,20
фасоль белая лима,20
фасоль зеленая стручковая,20
фасоль кенийская,21
фасоль кидни красная,20
фасоль консервированная,20
фасоль красная,20
фасоль красная вареная,9
фасоль красная консервированная,20
фасоль молодая замороженная,20
фасоль пинто,20
фасоль спаржевая вареная,20
фасоль стручковая,20
фасоль стручковая замороженная,20
фасоль стручковая консервированная,20
фасоль черный глаз,20
фейхоа,20
фенхель,20
фенхель семена,20
фенхель семена молотые,20
фестонате,20
фета,20
фетаки,20
фетакса,20
феттучине,20
фиалки засахаренные,11
фиалковый сироп,20
физалис,23
филе красного окуня,11
филе лосося,20
филе палтуса,11
финики,20
финики без косточек,9
финики иранские,20
финики иранские без косточек,11
фисташки,20
фисташки очищенные,20
фисташки очищенные несоленые,21
фисташки рубленые,20
фисташковая мука,20
фисташковая паста,20
фисташковое масло,20
фокачча,23
форель,20
форель вареная,20
форель горячего копчения,20
форель озерная свежая,11
форель слабосоленая,20
форель стейки,11
форель филе,20
форель холодного копчения,20
фрикадельки,20
фрукт дракона,11
фруктовый сироп,20
фруктовый сок,20
фруктовый сок без сахара,9
фруктоза,20
фрукты,20
фрукты консервированные,20
фундук,20
фундучная мука,20
фунчоза,20
халва,20
халва ванильная,20
халва подсолнечная,20
халуми,20
хамон,20
хек,20
хек филе,20
херес,9
хересный уксус,29
хлеб,20
хлеб 7 злаков,16
хлеб белый,20
хлеб белый сухой,20
хлеб бородинский,22
хлеб датский ржаной,20
хлеб для сэндвичей,20
хлебная крошка,20
хлеб ржаной,20
хлеб серый,20
хлеб с кунжутом,22
хлеб цельнозерновой,20
хлебцы пшенично-ржаные цельнозерновые,20
хлопья 4 злака,20
хлопья 5 злаков,20
хлопья 7 злаков,25
хлопья быстрого приготовления,9
хлорид кальция,20
хмели-сунели,20
хмель,25
хрен,20
хрен протертый,20
хрен со сливками,20
хурма,20
хурма спелая,20
цесарка тушка,20
цикорий,29
цитроновые цукаты,21
цитрусовые цукаты,11
цитрусовый свежевыжатый сок,18
цукаты,20
цукини,20
цукини цветы,11
цыплята,20
цыплята-корнишоны,11
чабер,20
чабрец,20
чабрец сушеный,20
чай дарджилинг,19
чай жасминовый,25
чай зеленый,19
чай копченый лапсанг сушонг,20
чай красный,20
чай ройбуш,25
чай черный,20
чай черный крупнолистовой,29
чай черный со специями,27
чай эрл грей,9
чатни манго,20
чеддер,20
черемуха,20
черемуховая мука,20
черемша,20
черешневый джем,20
черешня,20
черешня консервированная без косточек,25
черная смородина,20
черника,20
черника замороженная,20
чернила каракатицы,20
черничный джем,9
чернослив,20
чернослив без косточек,20
чернослив вяленый,20
чернослив копченый без косточек,20
черносмородиновое варенье,20
черносмородиновый джем,20
чеснок,20
чеснок молодой,20
чеснок сушеный,20
чесночная соль,4
чесночное масло,23
чесночный порошок,20
чечевица,20
чечевица вареная,25
чечевица зеленая,20
чечевица красная,20
чечил спагетти,20
чиабатта,22
чиа семена,20
чипотле молотый,4
чипсы,20
чоризо,20
шалфей,20
шалфей свежий,6
шалфей сушеный,30
шампанское,20
шампанское советское,9
шампанское сухое,25
шампиньоны,23
шампиньоны замороженные,20
шампиньоны консервированные,20
шампиньоны маринованные,20
шампиньоны свежие,20
шафран,20
шафран имеретинский,20
шафран молотый,29
шафран нити,11
шелковица,20
шелковица сушеная,20
шиповник,20
шиповниковый сироп,20
шнапс,20
шнитт-лук,24
шоколад,20
шоколад белый,20
шоколад горький с апельсиновой цедрой,20
шоколад молочный,20
шоколад мятный,20
шоколадная паста,20
шоколадная стружка,20
шоколадное масло,20
шоколадно-ореховая паста,20
шоколадные горошины,20
шоколадные капли,20
шоколадные капли белые,20
шоколадные конфеты,20
шоколадные хлопья,20
шоколадные шарики из готовых завтраков,21
шоколадный ликер,20
шоколадный сироп,20
шоколадный соус,20
шоколад полусладкий,20
шоколад с орехами,20
шоколад черный горький,20
шоколад черный горький 70%,20
шоколад черный горький 75%,29
шоколад черный горький 85%,20
шортенинг,9
шпик,11
шпик копченый,20
шпинат,20
шпинат замороженный,20
шпинат молодой,20
шпинат свежий,20
шпроты,20
шпроты в масле,20
шрот,20
щавель замороженный,20
щавель свежий,8
щука,20
щука филе,20
эгг-ног,9
эдам,20
эль,18
эмменталь,20
эскалоп,20
эстрагон,20
эстрагон сушеный,8
яблоки,20
яблоки антоновка,14
яблоки гала,20
яблоки голден,20
яблоки гренни смит,14
яблоки зеленые,20
яблоки красные,11
яблоки моченые,11
яблоки нетвердых сортов,20
яблоки сладкие,20
яблоки сушеные,20
яблочная эссенция,29
яблочное варенье,20
яблочное повидло,20
яблочное пюре,20
яблочные чипсы,9
яблочный джем,20
яблочный сироп,25
яблочный сок,20
яблочный соус,25
яблочный уксус,20
ягнятина,20
ягнятина кострец,20
ягнятина фарш,20
ягнячьи отбивные на косточке,11
ягнячья голень нарубленная,20
ягнячья корейка,20
ягодное варенье,25
ягодное желе,20
ягодный сироп,20
ягодный сок,20
ягодный соус кислый,20
ягоды,20
ягоды вяленые,23
ягоды замороженные,20
ягоды лесные,20
ягоды лесные замороженные,20
яичные белки,20
яичные желтки,20
яичные желтки вареные,11
яичные желтки крупные,20
яичный меланж,20
яичный порошок,25
яйца куриные,20
яйца куриные крупные,20
яйца перепелиные,20
японская крошка панко,20
ячменные хлопья,20
ячмень,20
ячневая крупа,20
